mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63,label
b827ebba9e7b,1648722445,385.8523033,357.9944134,175.5818897,449.4018247,589.9576256,612.4344863,631.2218311,668.5865688,708.3741949,740.5538468,770.2116592,777.8637413,813.6073992,839.3598751,863.45411,899.7610794,922.4754739,946.0021142,964.4236621,962.6962138,965.6360598,949.5104002,939.0047923,926.0777505,906.2587931,860.5492432,855.3233307,819.7194642,770.3330449,716.458652,671.7439989,622.5255015,130.6483831,543.3415132,507.7725869,458.7951613,399.6848759,352.0127839,304.7704054,260.6223321,243.6144495,228.6941189,229.3403584,247.3155879,286.0559386,320.6009981,363.0495834,393.4717271,427.5511665,462.6499757,492.1178721,522.1570645,545.7847561,589.5981682,601.6518927,627.0223282,648.9992296,649.4074222,637.2793736,623.3434046,610.351538,526.1606219,163.2176461,241.6712643,0
b827ebba9e7b,1648722446,385.8523033,357.9944134,175.5818897,449.4018247,560.9857396,608.2269313,654.3286636,693.4104124,721.7160106,743.2805661,766.1703466,810.246876,830.6780363,865.6240523,901.2663313,930.5535987,947.7979743,959.3148597,965.3652159,968.6795136,972.0915595,973.6657537,971.21007,956.8051003,936.9615787,908.401343,875.4296088,840.4689167,807.3691845,773.6213544,733.5284589,637.0,130.6483831,553.2033984,517.9623538,463.51699,411.3052395,361.8756693,306.1780528,244.4933537,205.1048512,184.6212339,196.0102038,227.2201576,262.6518608,297.5987231,333.2086433,371.3031107,412.3396658,454.2521326,495.4079127,531.7490009,558.5839239,584.9008463,594.9596625,607.1976614,614.5242062,619.8790205,619.0581556,612.2091146,601.6144945,526.1606219,163.2176461,241.6712643,0
b827ebba9e7b,1648722446,385.8523033,357.9944134,175.5818897,449.4018247,576.9332717,588.2057463,653.8845464,682.1803281,709.0733389,698.6164899,723.6663596,790.4486068,814.6262947,856.6918933,874.2064973,909.8966974,931.4687327,965.5847969,979.1271623,976.2335786,981.2328979,971.88168,986.2682191,964.3661131,927.1855262,875.9178044,816.0355384,799.6380431,769.4004159,750.7662752,684.6407817,663.9954819,130.6483831,534.5512136,487.8770337,408.6281929,383.71995,325.3797781,286.9041652,242.4644304,161.7899873,177.1016657,210.3449548,230.6729286,244.0,294.0017007,338.0236678,361.6683564,397.6128771,435.5743335,470.2531233,500.596644,538.9666038,538.4811974,610.9549902,641.7631962,653.4408925,661.2359639,605.743345,600.0299993,581.7078304,526.1606219,163.2176461,241.6712643,0
b827ebba9e7b,1648722447,385.8523033,357.9944134,175.5818897,449.4018247,559.00805,597.4880752,640.0632781,682.9597353,715.0524456,739.309137,760.0480248,790.939315,809.6079298,842.8671307,882.6380912,918.923283,951.0483689,975.9082949,993.4007248,1002.247474,1001.151837,992.3406673,979.522843,961.2226589,938.0986089,908.7948063,875.0828532,831.558176,781.0608171,726.5507553,673.0237737,689.2641003,130.6483831,581.9699305,504.335206,454.3676925,400.4247745,345.1753178,298.0,262.2746652,230.1390884,208.0624906,196.2294575,205.5650749,238.3715587,280.0714195,322.4484455,356.0463453,388.1056557,422.0959607,457.1618969,490.422267,521.9894635,557.3149917,577.8209065,602.7246469,618.9426468,624.8279763,620.8679409,610.9541718,596.1962764,526.1606219,163.2176461,241.6712643,0
b827ebba9e7b,1648722447,385.8523033,357.9944134,175.5818897,449.4018247,581.8745569,605.5782361,605.5782361,700.2578097,731.641989,756.7886099,775.7448034,814.0331689,838.1079883,875.3862005,912.1386956,940.0941442,964.4713578,980.0704056,1000.852137,1009.671729,1009.694013,1000.112494,977.0327528,961.1201798,934.7561179,926.0064795,888.8835694,853.060373,818.125296,770.4803696,728.5341447,654.3126164,130.6483831,588.0688735,509.7626899,466.2038181,420.0,383.4227432,331.0589071,302.6053536,228.5366491,200.8083664,189.6944912,207.8942039,245.6013029,285.2367438,332.1038994,369.8175226,417.6984558,462.0270555,508.1781184,547.1535433,564.6946077,601.6660203,586.9412236,606.2359277,632.4531603,643.1049681,636.3803894,613.3596009,595.1436801,526.1606219,163.2176461,241.6712643,0
b827ebba9e7b,1648722447,385.8523033,357.9944134,175.5818897,449.4018247,604.9074309,617.9012866,651.2641553,692.5467493,722.9495141,744.6475676,744.6475676,802.554048,851.7423319,898.158672,939.0420651,963.5273738,982.9954222,993.2653221,1001.738988,1007.246246,1007.583743,1001.803374,993.4837694,983.1510566,965.8224475,929.0,917.9074027,884.4659406,849.0488796,813.5711401,776.2087348,675.2606904,130.6483831,593.8366779,546.7696041,479.6269384,423.0756434,374.0922346,327.0978447,265.096209,229.4449825,202.881739,213.5649784,244.2396364,280.5084669,312.3587681,342.1184006,378.4507894,426.8079193,480.5850601,530.4507517,566.5650889,586.4716532,597.4880752,610.9664475,629.5720769,651.6210555,664.2476948,662.2001208,649.4928791,631.478424,526.1606219,163.2176461,241.6712643,0
b827ebba9e7b,1648722447,385.8523033,357.9944134,175.5818897,449.4018247,456.1852694,496.5339868,562.5202219,572.0847839,616.3537945,607.4948559,688.6544852,687.57036,695.3107219,774.0187336,804.9111752,790.0158226,819.8829185,831.1347664,841.4998515,888.6000225,879.7459861,910.0247249,889.3514491,880.7843096,828.9680332,781.5433449,762.2788204,723.6905416,708.1645289,666.0120119,618.8545871,588.3068927,130.6483831,534.0758373,398.5385803,388.7891459,343.6771741,291.2747844,256.7975857,188.4303585,191.0026178,157.7624797,152.118375,186.4322933,229.2444111,226.7972663,259.1235227,273.7663237,293.8996427,342.9475179,345.4417462,363.8158875,429.1479931,437.2470697,496.1663028,499.3245438,505.8903043,498.5147942,491.4895726,488.2622246,457.6832966,526.1606219,163.2176461,241.6712643,0
b827ebba9e7b,1648722448,385.8523033,357.9944134,175.5818897,449.4018247,463.2116147,507.426842,542.4656671,566.6921563,600.4706487,605.342878,605.6475873,605.6475873,676.8766505,705.866843,735.0625824,768.843287,797.2960554,801.5609771,808.8522733,831.4282892,817.5212535,835.4310265,843.5543847,802.4842678,791.1068196,761.5280691,761.6462433,713.1795005,689.4323752,672.625453,618.2442883,568.0352102,130.6483831,463.1684359,509.3456587,464.8354548,419.305378,375.2892218,319.0,301.2407675,259.8788179,247.2448179,224.0089284,238.8053601,240.5202694,239.415956,271.2065633,302.1671723,330.0802933,374.4329045,403.9851482,411.636976,442.6511041,450.4586552,450.5208097,468.4655804,476.3622571,492.4479668,486.211888,463.2763754,438.5259399,526.1606219,163.2176461,241.6712643,0
b827ebba9e7b,1648722448,385.8523033,357.9944134,175.5818897,449.4018247,544.008272,580.7064663,619.5643631,656.1905211,681.692746,698.0350994,715.8561308,751.1657607,768.8205252,802.9701115,840.6093028,876.616792,906.0557378,931.7429903,949.0337191,957.4894255,962.5970081,962.1980046,956.8803478,944.3542767,926.2272939,910.1060378,867.4128198,833.9430436,804.2841538,767.9908854,723.4984451,703.0824987,130.6483831,608.0131578,529.1814434,495.1413939,456.8205337,407.6861538,357.1512285,312.8530006,283.0494656,266.1766331,250.2878343,232.0086205,218.0,218.0366942,232.0,254.6369965,280.6439025,306.0669861,328.7628324,348.5426803,367.8002175,368.5213698,398.7342473,411.8215633,420.461651,426.414118,432.2973514,432.3852449,412.8692287,526.1606219,163.2176461,241.6712643,0
b827ebba9e7b,1648722448,385.8523033,357.9944134,175.5818897,449.4018247,521.0758102,589.9033819,634.3067081,650.4659868,677.9387878,686.6105155,687.8408246,732.164599,770.5491548,807.0916924,824.7138898,842.491543,877.4383169,901.8037481,918.5885913,914.4320642,923.5799911,903.3327183,913.9201278,863.8066913,829.4106341,817.9321488,795.2886269,763.7434124,732.0116119,699.7713912,650.0599972,639.640524,130.6483831,549.4988626,489.2811053,450.388721,423.3024923,367.7512746,319.4698734,263.0931394,217.6901468,204.413796,198.4968514,190.4127097,162.8649747,149.1643389,208.038458,281.8102198,292.2498931,317.1655719,356.8080717,358.7756959,375.5329546,431.6769626,427.0562024,467.5467891,440.6007263,468.5466892,505.1940221,455.0835088,444.5593324,526.1606219,163.2176461,241.6712643,0
