,mac,time,_0,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,_25,_26,_27,_28,_29,_30,_31,_32,_33,_34,_35,_36,_37,_38,_39,_40,_41,_42,_43,_44,_45,_46,_47,_48,_49,_50,_51,_52,_53,_54,_55,_56,_57,_58,_59,_60,_61,_62,_63
0,b827ebba9e7b,1648722362.908907,385.85230334935153,357.99441336423115,175.58188972670274,449.40182465139145,279.8660393831306,287.8367592924851,336.3599262694651,372.2633476451852,391.43454114321594,425.0,439.11843504913344,495.8074222921638,492.44085939328795,539.033394141773,583.5589087658589,626.5692300137312,678.4054834684048,705.2836308890204,739.9276991706689,772.53478886067,791.3640123230269,812.800713582364,826.4526604712456,830.5353695057183,834.436935903487,840.352902059605,806.9752164719806,785.942109827435,745.4186743032401,723.6159202228763,695.8656479522466,667.7012805139735,130.64838307457157,557.9507146693155,501.49576269396334,499.6528795073636,457.21985958617324,434.00460827046527,436.02408190374075,443.56961122241006,491.3664620219821,555.020720333935,580.3447251418763,617.9360808368451,654.9870227722073,655.616503758104,694.2117832477348,747.8696410471547,733.8698794745565,756.8916699237745,779.6050282033846,769.8844069079462,807.6063397472806,801.1304512999116,814.8864951635902,823.9569163493926,837.6902768923608,793.9584371993285,735.2557378218819,728.7804882130147,761.1602984917172,526.1606218637043,163.21764610482532,241.67126432408136
1,b827ebba9e7b,1648722363.7010703,385.85230334935153,357.99441336423115,175.58188972670274,449.40182465139145,344.095916860401,387.5358047974406,436.5329311747282,488.73714816862446,509.82447960057783,547.9215272281242,575.402467843161,609.7253480051489,644.6099595879666,666.6070806704652,712.4843857938222,756.7258420326347,803.1319941329695,841.2431277579627,863.6926536679584,882.4222345340127,908.327033617298,921.3126505155565,928.4207020526848,903.8727786585897,881.0595893581773,868.8900966175181,856.9305689494336,848.0377350094747,807.1982408305905,749.5385246936944,675.6581976117807,673.9888723117022,130.64838307457157,631.5061361538777,524.3815404836444,487.6402362397918,455.80807364503755,397.64557082909903,339.4377704381173,260.6184951226601,222.17110523198104,200.4120754844877,166.14752480852673,131.52946437965906,101.41498903022176,134.08206442324789,195.8187937865005,228.04385543136215,252.68557536986555,290.0844704564517,326.03220699802034,366.93459907727424,380.5955858913763,371.40409259996045,399.06139878469827,408.24012541640246,437.5065713792194,444.5672052682249,439.2095172010734,454.1585626188281,456.002192977183,526.1606218637043,163.21764610482532,241.67126432408136
2,b827ebba9e7b,1648722363.9007852,385.85230334935153,357.99441336423115,175.58188972670274,449.40182465139145,591.3137914846905,633.5526813138746,686.5311354920474,716.3379090903957,718.7523913003698,705.8668429668587,724.6523304316353,804.4134509069326,853.5016110119535,897.8574497101419,914.3937882553665,914.4140200150039,921.2350405841063,941.688377330845,951.313302755722,943.8394990675057,926.0048595984797,901.4488338225303,871.6249193317043,835.8115816378713,784.1084108718641,759.4379500657049,681.6949464386545,643.6839286482148,606.0528029800704,551.0462775484469,460.792795082562,437.0926675202868,130.64838307457157,294.4961799412685,204.91949638821583,194.164878389476,161.94134740701648,129.07362240210043,161.60445538412608,257.7750957714884,338.9041162334857,428.02920461108727,490.16935848745175,514.7358545895166,547.8037969930475,601.3118991006248,651.7008516182866,697.2840167392337,721.709775463794,730.860451796374,766.1024735634261,809.4325172613218,831.9405026803299,816.9724597561413,788.9030358668929,762.8433653116477,782.1662227429666,803.0168117791807,807.5456643435094,780.1499855796961,739.471432849167,526.1606218637043,163.21764610482532,241.67126432408136
3,b827ebba9e7b,1648722364.1007965,385.85230334935153,357.99441336423115,175.58188972670274,449.40182465139145,565.5174621530267,587.5619116314467,591.0135362240022,597.8043158091116,599.0409001061614,597.2143668734034,594.0,602.9610269329188,599.1060006376167,602.8440926143343,596.7285815175942,576.2126343633919,544.4134458295459,505.34146871199874,467.3157390886808,434.8838925506439,401.8768468075761,368.06657006579667,318.65027851862925,258.953663808798,194.12367192076292,120.34118164618461,92.26592003551474,75.95393340703298,94.847245611035,141.82030884185804,204.12006270820123,218.6000914912892,130.64838307457157,318.3237345847777,416.25472970285875,445.7319822494231,482.9171771639522,530.849319487178,592.4229907760164,658.5537183859796,704.0298289135199,742.275555302746,769.9305163454686,789.9493654659138,800.62600507353,810.5436447224788,813.6590194915804,821.1899901971528,828.1799321403532,839.509380531272,845.059169526016,839.3676191038107,821.0024360499791,813.7935856223002,776.073450132138,765.799582136214,761.5523619554995,750.2013063171778,718.1322997888342,680.0772014999474,650.9109002006343,526.1606218637043,163.21764610482532,241.67126432408136
4,b827ebba9e7b,1648722364.207548,385.85230334935153,357.99441336423115,175.58188972670274,449.40182465139145,560.8003209699509,569.0430563674422,595.5249784853696,632.5693637855061,663.1930337390464,682.2975890328207,695.8484030304302,711.0028129339573,725.2806353405556,743.0706561290117,765.0941118581426,786.6492229704419,806.1693370502254,821.2307836412368,829.5691652900317,827.4345895598032,820.4998476538555,809.3417078095011,795.9560289362723,778.9736837660179,757.9901054763183,718.9666195311156,691.2344030790134,650.7595562110479,609.7376485013862,573.0349029509459,539.4163512538344,493.85220461186566,130.64838307457157,421.98815149243234,413.42472107990835,396.2953444086872,392.4754769409167,399.32192526832284,413.456164544683,421.9052026225797,437.7225148424513,457.3488821457859,487.9364712746937,527.2817083874615,573.8640954093573,614.9154413413279,644.215026214074,644.215026214074,672.247722197703,685.2999343353245,700.0092856526976,713.7534588357523,723.2019081833233,740.8171164329291,746.4509360969413,760.5530882193564,770.5536970257167,766.1050841757938,750.3232636670677,743.3794455054565,763.0629069742547,526.1606218637043,163.21764610482532,241.67126432408136
5,b827ebba9e7b,1648722364.700858,385.85230334935153,357.99441336423115,175.58188972670274,449.40182465139145,539.7378993548627,600.3440680143345,578.8350369492158,598.3393685860892,609.3701666474984,643.2923130272893,625.5637457525812,637.5578405133137,624.5414317721443,651.41461451214,667.0832032063167,687.0029112019832,646.4835651429972,644.0496875241847,670.7503261273899,622.5182728241798,608.313241677345,600.3140844591271,542.5311050990533,541.4148132439673,505.8537338005918,472.2393460947531,413.69674883905,443.42417615642023,389.56642565806413,388.3258940632211,388.2782507429434,421.54477816715985,130.64838307457157,408.431144747802,468.89764341485017,495.767082408665,486.77304773374624,555.1333173211639,573.0349029509459,615.2414160311381,636.8924555998445,648.6424284611669,712.8323786136542,688.0995567503295,737.1431339977331,768.4224098762347,768.2877065266631,735.8838223524145,717.5095818175531,738.8321866296839,686.2215385719105,666.1080993352356,660.6882774803863,627.873394881484,674.0066765247952,654.5846011021035,618.2070850451328,608.7446098323993,622.7230524077296,606.6143750357388,569.5700132556137,526.1606218637043,163.21764610482532,241.67126432408136
6,b827ebba9e7b,1648722365.0002713,385.85230334935153,357.99441336423115,175.58188972670274,449.40182465139145,529.6385559983337,542.9373812881187,579.3530875036397,614.3695956018657,630.9690959151644,640.8244689460602,652.1794231651287,685.8002624671414,712.9684424993858,743.4924343932493,763.2483213214425,772.1172190801084,768.492029887103,762.1948569755637,758.0514494412632,754.204879326566,749.0821049791538,736.739438336241,716.0405016477769,684.2287629148602,643.5930391171116,617.4593104002887,550.8702206509261,504.6999108381138,462.8477071348631,424.2381406710151,388.1043674065006,382.8589818719159,130.64838307457157,323.51970573676033,319.9906248626669,330.25596133908016,345.9609804587795,366.6619696668854,392.35315724484747,430.17438324474875,456.75485766437123,491.0162930086944,522.6557184227491,546.8939568142987,566.2623067095319,581.2761822060147,598.5323717226997,617.5111335028705,641.0124803777225,663.3649071212616,677.3573650592425,678.9167842968681,668.2544425591199,656.0190546013126,644.8573485663321,649.8038165477332,663.6181130740782,671.4767307956397,662.0641962831097,642.6585407508408,626.2587324740471,526.1606218637043,163.21764610482532,241.67126432408136
7,b827ebba9e7b,1648722365.200051,385.85230334935153,357.99441336423115,175.58188972670274,449.40182465139145,607.2536537559902,634.7479814855657,668.137710356181,699.3461231750699,723.5917357184229,737.0549504616328,748.3615436405054,756.5950039486119,777.946013551069,799.0400490588692,822.0492685964753,843.2627111404844,856.703566001683,865.3554183108811,865.9237841750278,858.9912688729729,848.3218728760918,831.9735572721047,808.8930708072606,780.3569695978886,748.4149918327398,711.2496045693101,661.6381186116773,609.4989745684566,552.9575028878802,497.51884386422995,440.23857168585306,392.23079940259663,130.64838307457157,264.23663636975095,224.0089283934906,160.86329600005092,102.90286682109493,79.02531240052139,115.03912377969506,169.09464805250343,229.7520402520944,288.3123306416151,347.32405617808854,406.6017707782395,465.4889902027759,520.3556476103628,570.9544640336916,612.3895818839508,647.6789328054449,675.6367367158183,701.9009901688414,724.5170805439993,747.8696410471547,756.7364138192373,788.4833542948132,807.5400918839881,820.7466113241042,825.5289213589067,823.6510183324003,811.6378502756016,785.7105064844176,526.1606218637043,163.21764610482532,241.67126432408136
8,b827ebba9e7b,1648722365.3018837,385.85230334935153,357.99441336423115,175.58188972670274,449.40182465139145,700.0114284781356,724.0441975459786,747.5299325110667,747.5299325110667,779.6928882579346,814.1750426044758,822.9441050277959,802.7515182171878,851.8597302373203,855.0725115450736,870.9931113390048,902.6854380126002,904.8032935395405,914.8223871331528,924.3592375261903,941.7669563113797,925.8774216925262,920.682355647158,897.3962335557243,839.86903741,839.9434504774712,790.1170799318288,752.2898377620157,721.4991337486138,657.4382100243338,570.3621656456536,470.9787680989452,282.936388610585,130.64838307457157,215.58524995926786,243.6329205998237,297.6995129320839,285.0350855596553,203.65657367244495,160.3277892319357,138.6001443000692,95.0,87.05170877128145,161.22034611053283,192.62917743685665,294.61330587738223,388.89201586044425,407.96568483145734,464.8021084289528,490.81157280569494,525.5872905617106,582.4448471743913,612.9551370206469,616.6595495084788,650.4183269250644,693.6000288350629,724.1063457807837,738.6183046743427,759.3661830763864,738.3901407792496,722.4956747275377,696.8966924874877,526.1606218637043,163.21764610482532,241.67126432408136
9,b827ebba9e7b,1648722365.4104598,385.85230334935153,357.99441336423115,175.58188972670274,449.40182465139145,460.575726672607,524.7951981487636,553.4509915069265,547.6175672857838,570.2113643202844,596.858442178713,631.9216723613774,665.622265252598,718.4100500410611,740.2330714038653,729.0171465747565,751.9261931865387,827.4206910635,855.6564731245828,810.8773026790182,814.4900244938547,872.9765174390432,856.3790048804326,868.0812173984644,802.1003677844813,800.9001186165476,803.8270958359142,755.1172094449973,753.3292772752164,741.601645089869,720.6677459134688,651.6594202495656,609.2158894841795,130.64838307457157,562.4411080282094,467.0171303068015,444.5964462296117,386.4932082197564,402.9416831254865,381.02624581516693,343.21421881967535,317.35469115801646,339.0235979987234,348.28149534536,349.57259617996374,355.8033164544704,269.8184574857695,316.8296072023573,379.6972478172577,390.80046059338264,381.36727704405894,416.9904075635314,413.7692593704854,403.40178482500545,419.3006081560102,424.40782273657493,431.28181042098214,472.27110858065413,419.4591756059223,458.2684802602073,473.0169130168603,479.10437276234495,526.1606218637043,163.21764610482532,241.67126432408136
